2019/04/01 23:11:18 nsqd v0.2.16
2019/04/02 00:36:18 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 00:36:33 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 00:36:48 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 00:37:03 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 00:37:18 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 00:37:33 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 00:37:48 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 00:38:03 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 00:38:18 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 00:38:33 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 00:38:48 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 00:39:03 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 00:39:18 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 00:39:33 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 00:39:48 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 00:40:03 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 00:40:18 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 00:40:33 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 00:40:48 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 00:41:03 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 00:41:18 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 00:41:33 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 00:41:48 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 00:42:03 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 00:42:18 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 00:42:33 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 00:42:48 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 00:43:03 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 00:43:18 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 00:43:33 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 00:43:48 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 00:44:03 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 00:44:18 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 00:44:33 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 00:44:48 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 00:45:03 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 00:45:18 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 00:45:33 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 00:45:48 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 00:46:03 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 00:46:18 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 00:46:33 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 00:46:48 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 00:47:03 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 00:47:18 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 00:47:33 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 00:47:48 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 00:48:03 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 00:48:18 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 00:48:33 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 00:48:48 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 00:49:03 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 00:49:18 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 00:49:33 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 00:49:48 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 00:50:03 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 00:50:18 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 00:50:33 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 00:50:48 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 00:51:03 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 00:51:18 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 00:51:33 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 00:51:48 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 00:52:03 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 00:52:18 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 00:52:33 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 00:52:48 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 00:53:03 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 00:53:18 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 00:53:33 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 00:53:48 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 00:54:03 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 00:54:18 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 00:54:33 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 00:54:48 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 00:55:03 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 00:55:18 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 00:55:33 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 00:55:48 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 00:56:03 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 00:56:18 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 00:56:33 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 00:56:48 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 00:57:03 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 00:57:18 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 00:57:33 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 00:57:48 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 00:58:03 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 00:58:18 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 00:58:33 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 00:58:48 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 00:59:03 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 00:59:18 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 00:59:33 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 00:59:48 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 01:00:03 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 01:00:18 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 01:00:33 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 01:00:48 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 01:01:03 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 01:01:18 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 01:01:33 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 01:01:48 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 01:02:03 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 01:02:18 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 01:02:33 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 01:02:48 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 01:03:03 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 01:03:18 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 01:03:33 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 01:03:48 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 01:04:03 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 01:04:18 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 01:04:33 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 01:04:48 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 01:05:03 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 01:05:18 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 01:05:33 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 01:05:48 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 01:06:03 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 01:06:18 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 01:06:33 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 01:06:48 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 01:07:03 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 01:07:18 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 01:07:33 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 01:07:48 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 01:08:03 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 01:08:18 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 01:08:33 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 01:08:48 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 01:09:03 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 01:09:18 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 01:09:33 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 01:09:48 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 01:10:03 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 01:10:18 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 01:10:33 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 01:10:48 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 01:11:03 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 01:11:18 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 01:11:33 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 01:11:48 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 01:12:03 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 01:12:18 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 01:12:33 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 01:12:48 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 01:13:03 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 01:13:18 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 01:13:33 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 01:13:48 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 01:14:03 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 01:14:18 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 01:14:33 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 01:14:48 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 01:15:03 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 01:15:18 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 01:15:33 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 01:15:48 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 01:16:03 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 01:16:18 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 01:16:33 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 01:16:48 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 01:17:03 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 01:17:18 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 01:17:33 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 01:17:48 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 01:18:03 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 01:18:18 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 01:18:33 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 01:18:48 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 01:19:03 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 01:19:18 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 01:19:33 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 01:19:48 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 01:20:03 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 01:20:18 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 01:20:33 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 01:20:48 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 01:21:03 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 01:21:18 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 01:21:33 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 01:21:48 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 01:22:03 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 01:22:18 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 01:22:33 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 01:22:48 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 01:23:03 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 01:23:18 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 01:23:33 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 01:23:48 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 01:24:03 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 01:24:18 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 01:24:33 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 01:24:48 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 01:25:03 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 01:25:18 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 01:25:33 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 01:25:48 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 01:26:03 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 01:26:18 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 01:26:33 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 01:26:48 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 01:27:03 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 01:27:18 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 01:27:33 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 01:27:48 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 01:28:03 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 01:28:18 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 01:28:33 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 01:28:48 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 01:29:03 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 01:29:18 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 01:29:33 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 01:29:48 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 01:30:03 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 01:30:18 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 01:30:33 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 01:30:48 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 01:31:03 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 01:31:18 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 01:31:33 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 01:31:48 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 01:32:03 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 01:32:18 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 01:32:33 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 01:32:48 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 01:33:03 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 01:33:18 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 01:33:33 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 01:33:48 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 01:34:03 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 01:34:18 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 01:34:33 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 01:34:48 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 01:35:03 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 01:35:18 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 01:35:33 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 01:35:48 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 01:36:03 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 01:36:18 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 01:36:33 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 01:36:48 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 01:37:03 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 01:37:18 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 01:37:33 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 01:37:48 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 01:38:03 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 01:38:18 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 01:38:33 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 01:38:48 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 01:39:03 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 01:39:18 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 01:39:33 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 01:39:48 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 01:40:03 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 01:40:18 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 01:40:33 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 01:40:48 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 01:41:03 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 01:41:18 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 01:41:33 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 01:41:48 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 01:42:03 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 01:42:18 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 01:42:33 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 01:42:48 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 01:43:03 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 01:43:18 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 01:43:33 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 01:43:48 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 01:44:03 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 01:44:18 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 01:44:33 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 01:44:48 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 01:45:03 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 01:45:18 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 01:45:33 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 01:45:48 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 01:46:03 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 01:46:18 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 01:46:33 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 01:46:48 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 01:47:03 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 01:47:18 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 01:47:33 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 01:47:48 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 01:48:03 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 01:48:18 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 01:48:33 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 01:48:48 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 01:49:03 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 01:49:18 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 01:49:33 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 01:49:48 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 01:50:03 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 01:50:18 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 01:50:33 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 01:50:48 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 01:51:03 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 01:51:18 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 01:51:33 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 01:51:48 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 01:52:03 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 01:52:18 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 01:52:33 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 01:52:48 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 01:53:03 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 01:53:18 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 01:53:33 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 01:53:48 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 01:54:03 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 01:54:18 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 01:54:33 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 01:54:48 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 01:55:03 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 01:55:18 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 01:55:33 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 01:55:48 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 01:56:03 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 01:56:18 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 01:56:33 LOOKUPD(192.168.1.189:4160): sending heartbeat
